                                              Software Resources List                                                   Page     1
5770SS1 V7R5M0  220415                                                                            PUB400    10/06/23  18:06:59 UTC
                                                      Software Resources List
 Resource                         Feature
    ID       Option    Feature     Type      Library       Release       Description
 5770WDS     33         2992       *LNG      QSYS2992      V7R5M0        Compiler - System/38 Compatible RPG III
 5770WDS     33         2994       *LNG      QSYS2994      V7R5M0        Compiler - System/38 Compatible RPG III
 5770WDS     33         2995       *LNG      QSYS2995      V7R5M0        Compiler - System/38 Compatible RPG III
 5770WDS     33         2996       *LNG      QSYS2996      V7R5M0        Compiler - System/38 Compatible RPG III
 5770WDS     33         2998       *LNG      QSYS2998      V7R5M0        Compiler - System/38 Compatible RPG III
 5770WDS     34         5102       *CODE     QRPG          V7R5M0        Compiler - RPG/400
 5770WDS     34         2902       *LNG      QSYS2902      V7R5M0        Compiler - RPG/400
 5770WDS     34         2903       *LNG      QSYS2903      V7R5M0        Compiler - RPG/400
 5770WDS     34         2904       *LNG      QSYS2904      V7R5M0        Compiler - RPG/400
 5770WDS     34         2905       *LNG      QSYS2905      V7R5M0        Compiler - RPG/400
 5770WDS     34         2909       *LNG      QSYS2909      V7R5M0        Compiler - RPG/400
 5770WDS     34         2912       *LNG      QSYS2912      V7R5M0        Compiler - RPG/400
 5770WDS     34         2913       *LNG      QSYS2913      V7R5M0        Compiler - RPG/400
 5770WDS     34         2914       *LNG      QSYS2914      V7R5M0        Compiler - RPG/400
 5770WDS     34         2922       *LNG      QSYS2922      V7R5M0        Compiler - RPG/400
 5770WDS     34         2923       *LNG      QSYS2923      V7R5M0        Compiler - RPG/400
 5770WDS     34         2924       *LNG      QRPG          V7R5M0        Compiler - RPG/400
 5770WDS     34         2925       *LNG      QSYS2925      V7R5M0        Compiler - RPG/400
 5770WDS     34         2926       *LNG      QSYS2926      V7R5M0        Compiler - RPG/400
 5770WDS     34         2928       *LNG      QSYS2928      V7R5M0        Compiler - RPG/400
 5770WDS     34         2929       *LNG      QSYS2929      V7R5M0        Compiler - RPG/400
 5770WDS     34         2930       *LNG      QSYS2930      V7R5M0        Compiler - RPG/400
 5770WDS     34         2931       *LNG      QSYS2931      V7R5M0        Compiler - RPG/400
 5770WDS     34         2932       *LNG      QSYS2932      V7R5M0        Compiler - RPG/400
 5770WDS     34         2933       *LNG      QSYS2933      V7R5M0        Compiler - RPG/400
 5770WDS     34         2937       *LNG      QSYS2937      V7R5M0        Compiler - RPG/400
 5770WDS     34         2938       *LNG      QSYS2938      V7R5M0        Compiler - RPG/400
 5770WDS     34         2939       *LNG      QSYS2939      V7R5M0        Compiler - RPG/400
 5770WDS     34         2940       *LNG      QSYS2940      V7R5M0        Compiler - RPG/400
 5770WDS     34         2942       *LNG      QSYS2942      V7R5M0        Compiler - RPG/400
 5770WDS     34         2954       *LNG      QSYS2954      V7R5M0        Compiler - RPG/400
 5770WDS     34         2956       *LNG      QSYS2956      V7R5M0        Compiler - RPG/400
 5770WDS     34         2957       *LNG      QSYS2957      V7R5M0        Compiler - RPG/400
 5770WDS     34         2958       *LNG      QSYS2958      V7R5M0        Compiler - RPG/400
 5770WDS     34         2961       *LNG      QSYS2961      V7R5M0        Compiler - RPG/400
 5770WDS     34         2962       *LNG      QSYS2962      V7R5M0        Compiler - RPG/400
 5770WDS     34         2963       *LNG      QSYS2963      V7R5M0        Compiler - RPG/400
 5770WDS     34         2966       *LNG      QSYS2966      V7R5M0        Compiler - RPG/400
 5770WDS     34         2972       *LNG      QSYS2972      V7R5M0        Compiler - RPG/400
 5770WDS     34         2974       *LNG      QSYS2974      V7R5M0        Compiler - RPG/400
 5770WDS     34         2975       *LNG      QSYS2975      V7R5M0        Compiler - RPG/400
 5770WDS     34         2976       *LNG      QSYS2976      V7R5M0        Compiler - RPG/400
 5770WDS     34         2978       *LNG      QSYS2978      V7R5M0        Compiler - RPG/400
 5770WDS     34         2979       *LNG      QSYS2979      V7R5M0        Compiler - RPG/400
 5770WDS     34         2980       *LNG      QSYS2980      V7R5M0        Compiler - RPG/400
 5770WDS     34         2981       *LNG      QSYS2981      V7R5M0        Compiler - RPG/400
 5770WDS     34         2984       *LNG      QSYS2984      V7R5M0        Compiler - RPG/400
 5770WDS     34         2986       *LNG      QSYS2986      V7R5M0        Compiler - RPG/400
 5770WDS     34         2987       *LNG      QSYS2987      V7R5M0        Compiler - RPG/400
 5770WDS     34         2989       *LNG      QSYS2989      V7R5M0        Compiler - RPG/400
 5770WDS     34         2992       *LNG      QSYS2992      V7R5M0        Compiler - RPG/400
 5770WDS     34         2994       *LNG      QSYS2994      V7R5M0        Compiler - RPG/400
 5770WDS     34         2995       *LNG      QSYS2995      V7R5M0        Compiler - RPG/400
 5770WDS     34         2996       *LNG      QSYS2996      V7R5M0        Compiler - RPG/400
 5770WDS     34         2998       *LNG      QSYS2998      V7R5M0        Compiler - RPG/400
 5770WDS     35         5101       *CODE     QRPGLEP       V7R5M0        Compiler - ILE RPG IV *PRV
 5770WDS     41         5101       *CODE     QCBLLE        V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2902       *LNG      QSYS2902      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2903       *LNG      QSYS2903      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2904       *LNG      QSYS2904      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2905       *LNG      QSYS2905      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2909       *LNG      QSYS2909      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2912       *LNG      QSYS2912      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2913       *LNG      QSYS2913      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2914       *LNG      QSYS2914      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2922       *LNG      QSYS2922      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2923       *LNG      QSYS2923      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2924       *LNG      QCBLLE        V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2925       *LNG      QSYS2925      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2926       *LNG      QSYS2926      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2928       *LNG      QSYS2928      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2929       *LNG      QSYS2929      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2930       *LNG      QSYS2930      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2931       *LNG      QSYS2931      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2932       *LNG      QSYS2932      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2933       *LNG      QSYS2933      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2937       *LNG      QSYS2937      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2938       *LNG      QSYS2938      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2939       *LNG      QSYS2939      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2940       *LNG      QSYS2940      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2942       *LNG      QSYS2942      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2954       *LNG      QSYS2954      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2956       *LNG      QSYS2956      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2957       *LNG      QSYS2957      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2958       *LNG      QSYS2958      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2961       *LNG      QSYS2961      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2962       *LNG      QSYS2962      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2963       *LNG      QSYS2963      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2966       *LNG      QSYS2966      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2972       *LNG      QSYS2972      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2974       *LNG      QSYS2974      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2975       *LNG      QSYS2975      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2976       *LNG      QSYS2976      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2978       *LNG      QSYS2978      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2979       *LNG      QSYS2979      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2980       *LNG      QSYS2980      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2981       *LNG      QSYS2981      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2984       *LNG      QSYS2984      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2986       *LNG      QSYS2986      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2987       *LNG      QSYS2987      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2989       *LNG      QSYS2989      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2992       *LNG      QSYS2992      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2994       *LNG      QSYS2994      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2995       *LNG      QSYS2995      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2996       *LNG      QSYS2996      V7R5M0        Compiler - ILE COBOL
 5770WDS     41         2998       *LNG      QSYS2998      V7R5M0        Compiler - ILE COBOL
 5770WDS     42         5102       *CODE     #COBLIB       V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2902       *LNG      QSYS2902      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2903       *LNG      QSYS2903      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2904       *LNG      QSYS2904      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2905       *LNG      QSYS2905      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2909       *LNG      QSYS2909      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2912       *LNG      QSYS2912      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2913       *LNG      QSYS2913      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2914       *LNG      QSYS2914      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2922       *LNG      QSYS2922      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2923       *LNG      QSYS2923      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2924       *LNG      #COBLIB       V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2925       *LNG      QSYS2925      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2926       *LNG      QSYS2926      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2928       *LNG      QSYS2928      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2929       *LNG      QSYS2929      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2930       *LNG      QSYS2930      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2931       *LNG      QSYS2931      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2932       *LNG      QSYS2932      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2933       *LNG      QSYS2933      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2937       *LNG      QSYS2937      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2938       *LNG      QSYS2938      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2939       *LNG      QSYS2939      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2940       *LNG      QSYS2940      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2942       *LNG      QSYS2942      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2954       *LNG      QSYS2954      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2956       *LNG      QSYS2956      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2957       *LNG      QSYS2957      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2958       *LNG      QSYS2958      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2961       *LNG      QSYS2961      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2962       *LNG      QSYS2962      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2963       *LNG      QSYS2963      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2966       *LNG      QSYS2966      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2972       *LNG      QSYS2972      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2974       *LNG      QSYS2974      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2975       *LNG      QSYS2975      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2976       *LNG      QSYS2976      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2978       *LNG      QSYS2978      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2979       *LNG      QSYS2979      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2980       *LNG      QSYS2980      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2981       *LNG      QSYS2981      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2984       *LNG      QSYS2984      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2986       *LNG      QSYS2986      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2987       *LNG      QSYS2987      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2989       *LNG      QSYS2989      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2992       *LNG      QSYS2992      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2994       *LNG      QSYS2994      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2995       *LNG      QSYS2995      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2996       *LNG      QSYS2996      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     42         2998       *LNG      QSYS2998      V7R5M0        Compiler - System/36 Compatible COBOL
 5770WDS     43         5102       *CODE     QCBL          V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2902       *LNG      QSYS2902      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2903       *LNG      QSYS2903      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2904       *LNG      QSYS2904      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2905       *LNG      QSYS2905      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2909       *LNG      QSYS2909      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2912       *LNG      QSYS2912      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2913       *LNG      QSYS2913      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2914       *LNG      QSYS2914      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2922       *LNG      QSYS2922      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2923       *LNG      QSYS2923      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2924       *LNG      QCBL          V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2925       *LNG      QSYS2925      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2926       *LNG      QSYS2926      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2928       *LNG      QSYS2928      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2929       *LNG      QSYS2929      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2930       *LNG      QSYS2930      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2931       *LNG      QSYS2931      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2932       *LNG      QSYS2932      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2933       *LNG      QSYS2933      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2937       *LNG      QSYS2937      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2938       *LNG      QSYS2938      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2939       *LNG      QSYS2939      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2940       *LNG      QSYS2940      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2942       *LNG      QSYS2942      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2954       *LNG      QSYS2954      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2956       *LNG      QSYS2956      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2957       *LNG      QSYS2957      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2958       *LNG      QSYS2958      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2961       *LNG      QSYS2961      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2962       *LNG      QSYS2962      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2963       *LNG      QSYS2963      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2966       *LNG      QSYS2966      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2972       *LNG      QSYS2972      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2974       *LNG      QSYS2974      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2975       *LNG      QSYS2975      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2976       *LNG      QSYS2976      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2978       *LNG      QSYS2978      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2979       *LNG      QSYS2979      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2980       *LNG      QSYS2980      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2981       *LNG      QSYS2981      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2984       *LNG      QSYS2984      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2986       *LNG      QSYS2986      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2987       *LNG      QSYS2987      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2989       *LNG      QSYS2989      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2992       *LNG      QSYS2992      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2994       *LNG      QSYS2994      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2995       *LNG      QSYS2995      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2996       *LNG      QSYS2996      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     43         2998       *LNG      QSYS2998      V7R5M0        Compiler - System/38 Compatible COBOL
 5770WDS     44         5102       *CODE     QLBL          V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2902       *LNG      QSYS2902      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2903       *LNG      QSYS2903      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2904       *LNG      QSYS2904      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2905       *LNG      QSYS2905      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2909       *LNG      QSYS2909      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2912       *LNG      QSYS2912      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2913       *LNG      QSYS2913      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2914       *LNG      QSYS2914      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2922       *LNG      QSYS2922      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2923       *LNG      QSYS2923      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2924       *LNG      QLBL          V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2925       *LNG      QSYS2925      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2926       *LNG      QSYS2926      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2928       *LNG      QSYS2928      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2929       *LNG      QSYS2929      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2930       *LNG      QSYS2930      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2931       *LNG      QSYS2931      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2932       *LNG      QSYS2932      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2933       *LNG      QSYS2933      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2937       *LNG      QSYS2937      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2938       *LNG      QSYS2938      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2939       *LNG      QSYS2939      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2940       *LNG      QSYS2940      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2942       *LNG      QSYS2942      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2954       *LNG      QSYS2954      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2956       *LNG      QSYS2956      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2957       *LNG      QSYS2957      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2958       *LNG      QSYS2958      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2961       *LNG      QSYS2961      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2962       *LNG      QSYS2962      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2963       *LNG      QSYS2963      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2966       *LNG      QSYS2966      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2972       *LNG      QSYS2972      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2974       *LNG      QSYS2974      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2975       *LNG      QSYS2975      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2976       *LNG      QSYS2976      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2978       *LNG      QSYS2978      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2979       *LNG      QSYS2979      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2980       *LNG      QSYS2980      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2981       *LNG      QSYS2981      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2984       *LNG      QSYS2984      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2986       *LNG      QSYS2986      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2987       *LNG      QSYS2987      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2989       *LNG      QSYS2989      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2992       *LNG      QSYS2992      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2994       *LNG      QSYS2994      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2995       *LNG      QSYS2995      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2996       *LNG      QSYS2996      V7R5M0        Compiler - OPM COBOL
 5770WDS     44         2998       *LNG      QSYS2998      V7R5M0        Compiler - OPM COBOL
 5770WDS     45         5101       *CODE     QCBLLEP       V7R5M0        Compiler - ILE COBOL *PRV
 5770WDS     51         5101       *CODE     QCPPLE        V7R5M0        Compiler - ILE C
 5770WDS     51         2902       *LNG      QSYS2902      V7R5M0        Compiler - ILE C
 5770WDS     51         2903       *LNG      QSYS2903      V7R5M0        Compiler - ILE C
 5770WDS     51         2904       *LNG      QSYS2904      V7R5M0        Compiler - ILE C
 5770WDS     51         2905       *LNG      QSYS2905      V7R5M0        Compiler - ILE C
 5770WDS     51         2909       *LNG      QSYS2909      V7R5M0        Compiler - ILE C
 5770WDS     51         2912       *LNG      QSYS2912      V7R5M0        Compiler - ILE C
 5770WDS     51         2913       *LNG      QSYS2913      V7R5M0        Compiler - ILE C
 5770WDS     51         2914       *LNG      QSYS2914      V7R5M0        Compiler - ILE C
 5770WDS     51         2922       *LNG      QSYS2922      V7R5M0        Compiler - ILE C
 5770WDS     51         2923       *LNG      QSYS2923      V7R5M0        Compiler - ILE C
 5770WDS     51         2924       *LNG      QCPPLE        V7R5M0        Compiler - ILE C
 5770WDS     51         2925       *LNG      QSYS2925      V7R5M0        Compiler - ILE C
 5770WDS     51         2926       *LNG      QSYS2926      V7R5M0        Compiler - ILE C
 5770WDS     51         2928       *LNG      QSYS2928      V7R5M0        Compiler - ILE C
 5770WDS     51         2929       *LNG      QSYS2929      V7R5M0        Compiler - ILE C
 5770WDS     51         2930       *LNG      QSYS2930      V7R5M0        Compiler - ILE C
 5770WDS     51         2931       *LNG      QSYS2931      V7R5M0        Compiler - ILE C
 5770WDS     51         2932       *LNG      QSYS2932      V7R5M0        Compiler - ILE C
 5770WDS     51         2933       *LNG      QSYS2933      V7R5M0        Compiler - ILE C
 5770WDS     51         2937       *LNG      QSYS2937      V7R5M0        Compiler - ILE C
 5770WDS     51         2938       *LNG      QSYS2938      V7R5M0        Compiler - ILE C
 5770WDS     51         2939       *LNG      QSYS2939      V7R5M0        Compiler - ILE C
 5770WDS     51         2940       *LNG      QSYS2940      V7R5M0        Compiler - ILE C
 5770WDS     51         2942       *LNG      QSYS2942      V7R5M0        Compiler - ILE C
 5770WDS     51         2954       *LNG      QSYS2954      V7R5M0        Compiler - ILE C
 5770WDS     51         2956       *LNG      QSYS2956      V7R5M0        Compiler - ILE C
 5770WDS     51         2957       *LNG      QSYS2957      V7R5M0        Compiler - ILE C
 5770WDS     51         2958       *LNG      QSYS2958      V7R5M0        Compiler - ILE C
 5770WDS     51         2961       *LNG      QSYS2961      V7R5M0        Compiler - ILE C
 5770WDS     51         2962       *LNG      QSYS2962      V7R5M0        Compiler - ILE C
 5770WDS     51         2963       *LNG      QSYS2963      V7R5M0        Compiler - ILE C
 5770WDS     51         2966       *LNG      QSYS2966      V7R5M0        Compiler - ILE C
 5770WDS     51         2972       *LNG      QSYS2972      V7R5M0        Compiler - ILE C
 5770WDS     51         2974       *LNG      QSYS2974      V7R5M0        Compiler - ILE C
 5770WDS     51         2975       *LNG      QSYS2975      V7R5M0        Compiler - ILE C
 5770WDS     51         2976       *LNG      QSYS2976      V7R5M0        Compiler - ILE C
 5770WDS     51         2978       *LNG      QSYS2978      V7R5M0        Compiler - ILE C
 5770WDS     51         2979       *LNG      QSYS2979      V7R5M0        Compiler - ILE C
 5770WDS     51         2980       *LNG      QSYS2980      V7R5M0        Compiler - ILE C
 5770WDS     51         2981       *LNG      QSYS2981      V7R5M0        Compiler - ILE C
 5770WDS     51         2984       *LNG      QSYS2984      V7R5M0        Compiler - ILE C
 5770WDS     51         2986       *LNG      QSYS2986      V7R5M0        Compiler - ILE C
 5770WDS     51         2987       *LNG      QSYS2987      V7R5M0        Compiler - ILE C
 5770WDS     51         2989       *LNG      QSYS2989      V7R5M0        Compiler - ILE C
 5770WDS     51         2992       *LNG      QSYS2992      V7R5M0        Compiler - ILE C
 5770WDS     51         2994       *LNG      QSYS2994      V7R5M0        Compiler - ILE C
 5770WDS     51         2995       *LNG      QSYS2995      V7R5M0        Compiler - ILE C
 5770WDS     51         2996       *LNG      QSYS2996      V7R5M0        Compiler - ILE C
 5770WDS     51         2998       *LNG      QSYS2998      V7R5M0        Compiler - ILE C
 5770WDS     52         5101       *CODE     QCPPLE        V7R5M0        Compiler - ILE C++
 5770WDS     52         2902       *LNG      QSYS2902      V7R5M0        Compiler - ILE C++
